-3.640344999999999942e+00 -5.557183000000000206e+00
-3.646142999999999912e+00 -5.552604999999999791e+00
-3.636988000000000110e+00 -5.554130999999999929e+00
-3.638513999999999804e+00 -5.551689999999999792e+00
-3.655908999999999853e+00 -5.549248000000000403e+00
-3.651942000000000021e+00 -5.540092999999999712e+00
-3.645837999999999912e+00 -5.543144999999999989e+00
-3.646754000000000051e+00 -5.536431000000000324e+00
-3.673303999999999903e+00 -5.543449999999999989e+00
-3.669947000000000070e+00 -5.543449999999999989e+00
-3.659571000000000129e+00 -5.535210000000000186e+00
-3.653468000000000160e+00 -5.539177999999999713e+00
-3.657129999999999992e+00 -5.539177999999999713e+00
-3.680018000000000011e+00 -5.531242999999999910e+00
-3.654078000000000159e+00 -5.512932000000000166e+00
-3.658044999999999991e+00 -5.533074000000000048e+00
-3.666284999999999794e+00 -5.524224000000000245e+00
-3.688257999999999814e+00 -5.508658999999999750e+00
-3.691310000000000091e+00 -5.511711000000000027e+00
-3.684290999999999983e+00 -5.503777000000000363e+00
-3.697108000000000061e+00 -5.517814999999999692e+00
-3.698329000000000200e+00 -5.515373000000000303e+00
-3.710230999999999835e+00 -5.522086999999999968e+00
-3.692530999999999786e+00 -5.529716999999999771e+00
-3.698329000000000200e+00 -5.517509999999999692e+00
-3.707790000000000141e+00 -5.522393000000000107e+00
-3.714503999999999806e+00 -5.507438999999999751e+00
-3.730373000000000161e+00 -5.516289000000000442e+00
-3.717249999999999943e+00 -5.517204999999999693e+00
-3.716029999999999944e+00 -5.504997000000000362e+00
-3.710230999999999835e+00 -5.510796000000000028e+00
-3.740139000000000102e+00 -5.502861000000000224e+00
-3.724880000000000191e+00 -5.517509999999999692e+00
-3.716639999999999944e+00 -5.507438999999999751e+00
-3.744105999999999934e+00 -5.510796000000000028e+00
-3.756313000000000013e+00 -5.501946000000000225e+00
-3.727015999999999885e+00 -5.513848000000000305e+00
-3.721522999999999914e+00 -5.502251000000000225e+00
-3.736476999999999826e+00 -5.503166000000000224e+00
-3.741359999999999797e+00 -5.493095000000000283e+00
-3.750820000000000043e+00 -5.503777000000000363e+00
-3.745937000000000072e+00 -5.483329999999999593e+00
-3.737086999999999826e+00 -5.506827999999999612e+00
-3.743800999999999934e+00 -5.497062999999999811e+00
-3.762112000000000123e+00 -5.479057000000000066e+00
-3.765163999999999955e+00 -5.487906999999999869e+00
-3.777371000000000034e+00 -5.478752000000000066e+00
-3.753871999999999876e+00 -5.494926000000000421e+00
-3.758754999999999846e+00 -5.476309999999999789e+00
-3.791103999999999807e+00 -5.473868999999999652e+00
-3.763942999999999817e+00 -5.461966999999999572e+00
-3.761500999999999983e+00 -5.483634999999999593e+00
-3.742579999999999796e+00 -5.471733000000000402e+00
-3.811246000000000134e+00 -5.457084000000000046e+00
-3.775234999999999896e+00 -5.468986000000000125e+00
-3.801175000000000193e+00 -5.478447000000000067e+00
-3.772793000000000063e+00 -5.470512000000000263e+00
-3.785610999999999837e+00 -5.476004999999999789e+00
-3.787441999999999975e+00 -5.465628999999999849e+00
-3.810329999999999995e+00 -5.457084000000000046e+00
-3.823453000000000213e+00 -5.455557999999999907e+00
-3.795071000000000083e+00 -5.447623000000000104e+00
-3.813992999999999967e+00 -5.442434999999999690e+00
-3.827726000000000184e+00 -5.435416000000000025e+00
-3.835354999999999848e+00 -5.446403000000000105e+00
-3.824978999999999907e+00 -5.438773000000000302e+00
-3.821622000000000074e+00 -5.452505999999999631e+00
-3.829251999999999878e+00 -5.438163000000000302e+00
-3.876860000000000195e+00 -5.435721000000000025e+00
-3.845730999999999788e+00 -5.438163000000000302e+00
-3.843900000000000095e+00 -5.440909000000000439e+00
-3.839627999999999819e+00 -5.444265999999999828e+00
-3.837490999999999985e+00 -5.429617999999999611e+00
-3.846035999999999788e+00 -5.432974999999999888e+00
-3.829861999999999878e+00 -5.427176000000000222e+00
-3.832914000000000154e+00 -5.441824999999999690e+00
